date,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,clear,nir,photo_id,grain_type,numpy_file,r_mean,g_mean,b_mean,r_var,g_var,b_var
"2025-01-10,18:02:03",[  193] ,[ 1258] *,[  692] ,[ 1419] *,[ 1512] *,[  959] ,[  615] ,[  390] ,[ 1794] *,[   93] ,20250110_180203_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180203_foto_normalized.npy,0.05,0.08995,0.11318,0.01595,0.04413,0.07106
"2025-01-10,18:02:10",[  193] ,[ 1257] *,[  692] ,[ 1419] *,[ 1512] *,[  959] ,[  615] ,[  390] ,[ 1794] *,[   93] ,20250110_180210_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180210_foto_normalized.npy,0.05304,0.09994,0.11289,0.01785,0.05431,0.07061
"2025-01-10,18:02:18",[  193] ,[ 1259] *,[  692] ,[ 1420] *,[ 1513] *,[  960] ,[  615] ,[  390] ,[ 1794] *,[   93] ,20250110_180218_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180218_foto_normalized.npy,0.05174,0.09325,0.11219,0.01704,0.04726,0.06972
"2025-01-10,18:02:25",[  193] ,[ 1258] *,[  692] ,[ 1419] *,[ 1512] *,[  959] ,[  614] ,[  390] ,[ 1793] *,[   92] ,20250110_180225_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180225_foto_normalized.npy,0.05335,0.09968,0.11243,0.01815,0.05401,0.07005
"2025-01-10,18:02:33",[  193] ,[ 1259] *,[  691] ,[ 1418] *,[ 1512] *,[  959] ,[  615] ,[  390] ,[ 1793] *,[   93] ,20250110_180233_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180233_foto_normalized.npy,0.05195,0.09995,0.11297,0.01719,0.05429,0.07073
"2025-01-10,18:02:41",[  193] ,[ 1258] *,[  692] ,[ 1420] *,[ 1513] *,[  960] ,[  615] ,[  390] ,[ 1795] *,[   93] ,20250110_180241_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180241_foto_normalized.npy,0.051,0.09578,0.11346,0.01676,0.04986,0.07137
"2025-01-10,18:02:48",[  193] ,[ 1259] *,[  692] ,[ 1420] *,[ 1514] *,[  960] ,[  616] ,[  390] ,[ 1795] *,[   93] ,20250110_180248_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180248_foto_normalized.npy,0.05175,0.10689,0.11392,0.01713,0.06207,0.07197
"2025-01-10,18:02:57",[  193] ,[ 1258] *,[  692] ,[ 1419] *,[ 1512] *,[  960] ,[  615] ,[  390] ,[ 1793] *,[   93] ,20250110_180257_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180257_foto_normalized.npy,0.04931,0.0882,0.11378,0.01578,0.04239,0.0717
"2025-01-10,18:03:04",[  193] ,[ 1259] *,[  691] ,[ 1419] *,[ 1512] *,[  960] ,[  615] ,[  390] ,[ 1793] *,[   93] ,20250110_180304_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180304_foto_normalized.npy,0.05132,0.10247,0.11181,0.01703,0.05726,0.06913
"2025-01-10,18:03:25",[  193] ,[ 1259] *,[  692] ,[ 1420] *,[ 1513] *,[  960] ,[  615] ,[  390] ,[ 1794] *,[   93] ,20250110_180325_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180325_foto_normalized.npy,0.0544,0.09956,0.11573,0.01901,0.054,0.0742
"2025-01-10,18:03:38",[  193] ,[ 1259] *,[  691] ,[ 1420] *,[ 1513] *,[  960] ,[  616] ,[  390] ,[ 1794] *,[   93] ,20250110_180338_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180338_foto_normalized.npy,0.05368,0.09618,0.1151,0.01849,0.0509,0.0742
"2025-01-10,18:03:50",[  193] ,[ 1258] *,[  692] ,[ 1419] *,[ 1513] *,[  960] ,[  615] ,[  390] ,[ 1794] *,[   93] ,20250110_180350_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180350_foto_normalized.npy,0.05118,0.09665,0.11646,0.01686,0.05092,0.07521
"2025-01-10,18:04:05",[  194] ,[ 1261] *,[  693] ,[ 1422] *,[ 1515] *,[  961] ,[  616] ,[  390] ,[ 1796] *,[   93] ,20250110_180405_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180405_foto_normalized.npy,0.05003,0.08999,0.11372,0.01653,0.04443,0.07184
"2025-01-10,18:04:18",[  187] ,[ 1202] *,[  671] ,[ 1375] *,[ 1468] *,[  916] ,[  592] ,[  377] ,[ 1853] *,[   96] ,20250110_180418_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180418_foto_normalized.npy,0.05067,0.10989,0.11293,0.01652,0.06595,0.0708
"2025-01-10,18:04:28",[  175] ,[ 1038] *,[  599] ,[ 1242] *,[ 1333] *,[  791] ,[  525] ,[  339] ,[ 2000] **,[  102] ,20250110_180428_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180428_foto_normalized.npy,0.05035,0.08819,0.11035,0.01684,0.04291,0.06836
"2025-01-10,18:04:45",[  176] ,[ 1039] *,[  600] ,[ 1242] *,[ 1333] *,[  791] ,[  525] ,[  339] ,[ 2001] **,[  102] ,20250110_180445_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180445_foto_normalized.npy,0.04866,0.09107,0.10987,0.01599,0.04562,0.06779
"2025-01-10,18:04:59",[  175] ,[ 1038] *,[  600] ,[ 1241] *,[ 1332] *,[  790] ,[  525] ,[  339] ,[ 1999] *,[  102] ,20250110_180459_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180459_foto_normalized.npy,0.05074,0.09403,0.10377,0.01693,0.04868,0.06046
"2025-01-10,18:05:14",[  175] ,[ 1037] *,[  599] ,[ 1240] *,[ 1332] *,[  790] ,[  525] ,[  339] ,[ 2000] **,[  102] ,20250110_180514_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180514_foto_normalized.npy,0.05014,0.10024,0.10247,0.01669,0.05477,0.05883
"2025-01-10,18:05:26",[  176] ,[ 1039] *,[  600] ,[ 1241] *,[ 1333] *,[  791] ,[  525] ,[  339] ,[ 2002] **,[  102] ,20250110_180526_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180526_foto_normalized.npy,0.0497,0.09364,0.10967,0.01637,0.04802,0.06737
"2025-01-10,18:05:39",[  178] ,[ 1095] *,[  627] ,[ 1288] *,[ 1381] *,[  835] ,[  549] ,[  352] ,[ 1953] *,[  100] ,20250110_180539_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180539_foto_normalized.npy,0.04853,0.09391,0.11288,0.01598,0.04847,0.0714
"2025-01-10,18:05:51",[  178] ,[ 1093] *,[  626] ,[ 1287] *,[ 1378] *,[  833] ,[  548] ,[  352] ,[ 1955] *,[  100] ,20250110_180551_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180551_foto_normalized.npy,0.05068,0.09325,0.11018,0.01698,0.04813,0.06846
"2025-01-10,18:06:04",[  187] ,[ 1200] *,[  671] ,[ 1372] *,[ 1465] *,[  915] ,[  592] ,[  377] ,[ 1853] *,[   95] ,20250110_180604_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180604_foto_normalized.npy,0.0512,0.0997,0.11157,0.01686,0.05442,0.06931
"2025-01-10,18:06:17",[  185] ,[ 1180] *,[  663] ,[ 1356] *,[ 1449] *,[  899] ,[  583] ,[  372] ,[ 1873] *,[   96] ,20250110_180617_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180617_foto_normalized.npy,0.04886,0.09937,0.11397,0.01544,0.05417,0.07225
"2025-01-10,18:06:31",[  176] ,[ 1039] *,[  600] ,[ 1241] *,[ 1333] *,[  789] ,[  525] ,[  339] ,[ 1999] *,[  102] ,20250110_180631_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180631_foto_normalized.npy,0.05074,0.08648,0.10533,0.01687,0.04092,0.06213
"2025-01-10,18:06:45",[  176] ,[ 1038] *,[  600] ,[ 1241] *,[ 1332] *,[  790] ,[  525] ,[  339] ,[ 2000] **,[  102] ,20250110_180645_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180645_foto_normalized.npy,0.04845,0.09021,0.10958,0.01595,0.04477,0.06756
"2025-01-10,18:06:58",[  176] ,[ 1039] *,[  601] ,[ 1242] *,[ 1334] *,[  791] ,[  525] ,[  339] ,[ 2002] **,[  102] ,20250110_180658_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180658_foto_normalized.npy,0.04886,0.08853,0.10911,0.01594,0.04332,0.06729
"2025-01-10,18:07:12",[  176] ,[ 1039] *,[  601] ,[ 1243] *,[ 1335] *,[  793] ,[  526] ,[  339] ,[ 2005] **,[  102] ,20250110_180712_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180712_foto_normalized.npy,0.04899,0.09414,0.10921,0.01618,0.0494,0.06762
"2025-01-10,18:07:21",[  176] ,[ 1038] *,[  601] ,[ 1242] *,[ 1333] *,[  791] ,[  526] ,[  339] ,[ 2003] **,[  102] ,20250110_180721_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180721_foto_normalized.npy,0.04897,0.10197,0.10961,0.01586,0.05807,0.06815
"2025-01-10,18:07:28",[  176] ,[ 1038] *,[  601] ,[ 1242] *,[ 1334] *,[  791] ,[  526] ,[  339] ,[ 2003] **,[  102] ,20250110_180728_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180728_foto_normalized.npy,0.04553,0.08563,0.11083,0.01417,0.04084,0.06927
"2025-01-10,18:07:36",[  176] ,[ 1039] *,[  601] ,[ 1241] *,[ 1334] *,[  791] ,[  526] ,[  339] ,[ 2003] **,[  102] ,20250110_180736_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180736_foto_normalized.npy,0.048,0.09278,0.11006,0.01547,0.04784,0.06888
"2025-01-10,18:07:51",[  176] ,[ 1039] *,[  601] ,[ 1241] *,[ 1331] *,[  790] ,[  525] ,[  339] ,[ 1999] *,[  102] ,20250110_180751_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180751_foto_normalized.npy,0.04873,0.09025,0.10933,0.0157,0.04453,0.06683
"2025-01-10,18:08:02",[  176] ,[ 1039] *,[  601] ,[ 1241] *,[ 1333] *,[  790] ,[  525] ,[  338] ,[ 1999] *,[  102] ,20250110_180802_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180802_foto_normalized.npy,0.04787,0.0932,0.10654,0.0154,0.04829,0.06417
"2025-01-10,18:08:16",[  176] ,[ 1039] *,[  601] ,[ 1241] *,[ 1333] *,[  791] ,[  526] ,[  339] ,[ 1999] *,[  102] ,20250110_180816_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180817_foto_normalized.npy,0.04834,0.10239,0.10928,0.01597,0.05756,0.06701
"2025-01-10,18:08:30",[  176] ,[ 1039] *,[  601] ,[ 1241] *,[ 1333] *,[  790] ,[  525] ,[  339] ,[ 2000] **,[  102] ,20250110_180830_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180830_foto_normalized.npy,0.05029,0.09651,0.10967,0.01683,0.05075,0.06697
"2025-01-10,18:08:43",[  176] ,[ 1038] *,[  601] ,[ 1240] *,[ 1331] *,[  790] ,[  525] ,[  339] ,[ 2000] **,[  102] ,20250110_180843_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180843_foto_normalized.npy,0.04879,0.09791,0.11026,0.01605,0.05263,0.06815
"2025-01-10,18:08:59",[  176] ,[ 1038] *,[  601] ,[ 1240] *,[ 1331] *,[  789] ,[  524] ,[  339] ,[ 1998] *,[  102] ,20250110_180859_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180859_foto_normalized.npy,0.04817,0.10099,0.10844,0.0157,0.05583,0.06582
"2025-01-10,18:09:10",[  186] ,[ 1183] *,[  665] ,[ 1358] *,[ 1450] *,[  901] ,[  584] ,[  373] ,[ 1868] *,[   96] ,20250110_180910_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_180910_foto_normalized.npy,0.05163,0.09239,0.11507,0.01749,0.04701,0.07401
"2025-01-10,18:10:56",[  212] ,[ 1386] *,[  738] ,[ 1516] *,[ 1609] *,[ 1054] *,[  665] ,[  418] ,[ 1649] *,[   86] ,20250110_181056_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_181056_foto_normalized.npy,0.0549,0.11167,0.11608,0.01899,0.06804,0.07439
"2025-01-10,18:11:04",[  212] ,[ 1385] *,[  738] ,[ 1516] *,[ 1607] *,[ 1053] *,[  665] ,[  418] ,[ 1648] *,[   86] ,20250110_181104_foto.jpg,gluten,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/gluten/numpy_files/20250110_181104_foto_normalized.npy,0.05004,0.08915,0.11122,0.01604,0.04354,0.06857
"2025-01-11,14:01:49",[  185] ,[ 1112] *,[  641] ,[ 1313] *,[ 1407] *,[  853] ,[  567] ,[  361] ,[ 2119] **,[  106] ,20250111_140149_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140150_foto_normalized.npy,0.10033,0.10681,0.10963,0.06,0.06655,0.06974
"2025-01-11,14:02:03",[  185] ,[ 1105] *,[  640] ,[ 1303] *,[ 1397] *,[  847] ,[  563] ,[  359] ,[ 2112] **,[  105] ,20250111_140203_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140203_foto_normalized.npy,0.10146,0.10736,0.11203,0.06087,0.06696,0.07195
"2025-01-11,14:02:11",[  185] ,[ 1103] *,[  640] ,[ 1301] *,[ 1395] *,[  845] ,[  563] ,[  359] ,[ 2110] **,[  105] ,20250111_140211_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140211_foto_normalized.npy,0.10138,0.10898,0.11247,0.06079,0.06894,0.07255
"2025-01-11,14:02:21",[  185] ,[ 1102] *,[  640] ,[ 1298] *,[ 1393] *,[  844] ,[  562] ,[  358] ,[ 2107] **,[  105] ,20250111_140221_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140221_foto_normalized.npy,0.10102,0.10659,0.11111,0.0603,0.066,0.07086
"2025-01-11,14:02:29",[  185] ,[ 1102] *,[  640] ,[ 1298] *,[ 1393] *,[  844] ,[  562] ,[  358] ,[ 2108] **,[  105] ,20250111_140229_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140229_foto_normalized.npy,0.10091,0.10532,0.10966,0.06014,0.06437,0.06904
"2025-01-11,14:02:37",[  185] ,[ 1102] *,[  639] ,[ 1298] *,[ 1392] *,[  844] ,[  562] ,[  358] ,[ 2108] **,[  105] ,20250111_140237_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140237_foto_normalized.npy,0.10124,0.10618,0.11124,0.06052,0.06535,0.07087
"2025-01-11,14:02:54",[  184] ,[ 1101] *,[  639] ,[ 1297] *,[ 1390] *,[  843] ,[  561] ,[  358] ,[ 2105] **,[  105] ,20250111_140254_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140254_foto_normalized.npy,0.1015,0.107,0.11173,0.06086,0.06645,0.07147
"2025-01-11,14:03:03",[  184] ,[ 1100] *,[  638] ,[ 1297] *,[ 1390] *,[  843] ,[  561] ,[  358] ,[ 2105] **,[  105] ,20250111_140303_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140303_foto_normalized.npy,0.10117,0.10678,0.11188,0.06033,0.06595,0.07144
"2025-01-11,14:03:11",[  184] ,[ 1099] *,[  638] ,[ 1296] *,[ 1390] *,[  843] ,[  561] ,[  358] ,[ 2105] **,[  105] ,20250111_140311_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140311_foto_normalized.npy,0.10083,0.10717,0.11158,0.06006,0.06655,0.07136
"2025-01-11,14:03:18",[  184] ,[ 1099] *,[  638] ,[ 1296] *,[ 1389] *,[  842] ,[  560] ,[  358] ,[ 2104] **,[  105] ,20250111_140318_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140318_foto_normalized.npy,0.10064,0.10714,0.11208,0.05986,0.06658,0.07189
"2025-01-11,14:03:27",[  184] ,[ 1099] *,[  638] ,[ 1294] *,[ 1389] *,[  842] ,[  560] ,[  358] ,[ 2103] **,[  105] ,20250111_140327_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140327_foto_normalized.npy,0.10196,0.10668,0.1114,0.06129,0.0661,0.07112
"2025-01-11,14:03:35",[  184] ,[ 1098] *,[  638] ,[ 1295] *,[ 1388] *,[  841] ,[  560] ,[  357] ,[ 2100] **,[  105] ,20250111_140335_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140335_foto_normalized.npy,0.10084,0.10762,0.11201,0.06,0.06729,0.07197
"2025-01-11,14:03:44",[  183] ,[ 1098] *,[  637] ,[ 1294] *,[ 1387] *,[  840] ,[  559] ,[  357] ,[ 2098] **,[  104] ,20250111_140344_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140344_foto_normalized.npy,0.10211,0.10723,0.11127,0.06169,0.06693,0.07108
"2025-01-11,14:03:53",[  184] ,[ 1098] *,[  637] ,[ 1293] *,[ 1386] *,[  840] ,[  559] ,[  357] ,[ 2098] **,[  105] ,20250111_140353_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140353_foto_normalized.npy,0.10231,0.10842,0.11239,0.06188,0.06825,0.07247
"2025-01-11,14:04:00",[  183] ,[ 1097] *,[  637] ,[ 1294] *,[ 1387] *,[  840] ,[  559] ,[  357] ,[ 2098] **,[  104] ,20250111_140400_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140400_foto_normalized.npy,0.10188,0.10846,0.1114,0.06142,0.0683,0.07109
"2025-01-11,14:04:08",[  184] ,[ 1097] *,[  637] ,[ 1294] *,[ 1388] *,[  841] ,[  560] ,[  357] ,[ 2100] **,[  105] ,20250111_140408_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140408_foto_normalized.npy,0.10135,0.10736,0.11095,0.06065,0.06695,0.07075
"2025-01-11,14:04:15",[  183] ,[ 1097] *,[  637] ,[ 1292] *,[ 1387] *,[  840] ,[  559] ,[  357] ,[ 2098] **,[  105] ,20250111_140415_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140415_foto_normalized.npy,0.10011,0.10672,0.11125,0.05942,0.06621,0.07121
"2025-01-11,14:04:23",[  183] ,[ 1096] *,[  637] ,[ 1293] *,[ 1386] *,[  840] ,[  559] ,[  357] ,[ 2099] **,[  105] ,20250111_140423_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140423_foto_normalized.npy,0.10067,0.10718,0.11186,0.05998,0.06657,0.07158
"2025-01-11,14:04:32",[  183] ,[ 1096] *,[  636] ,[ 1292] *,[ 1385] *,[  839] ,[  559] ,[  357] ,[ 2097] **,[  104] ,20250111_140432_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140432_foto_normalized.npy,0.10137,0.1077,0.11145,0.06082,0.06749,0.07144
"2025-01-11,14:04:40",[  183] ,[ 1097] *,[  636] ,[ 1293] *,[ 1386] *,[  840] ,[  559] ,[  357] ,[ 2100] **,[  105] ,20250111_140440_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140440_foto_normalized.npy,0.10066,0.10761,0.11188,0.05975,0.06707,0.07167
"2025-01-11,14:04:48",[  183] ,[ 1096] *,[  636] ,[ 1291] *,[ 1385] *,[  839] ,[  559] ,[  356] ,[ 2099] **,[  105] ,20250111_140448_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140448_foto_normalized.npy,0.10111,0.10734,0.11159,0.06044,0.06667,0.07116
"2025-01-11,14:05:04",[  183] ,[ 1095] *,[  636] ,[ 1292] *,[ 1384] *,[  839] ,[  558] ,[  357] ,[ 2098] **,[  105] ,20250111_140504_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140504_foto_normalized.npy,0.10056,0.10698,0.1114,0.05984,0.06631,0.07111
"2025-01-11,14:05:17",[  183] ,[ 1096] *,[  636] ,[ 1292] *,[ 1385] *,[  839] ,[  559] ,[  357] ,[ 2099] **,[  105] ,20250111_140517_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140517_foto_normalized.npy,0.10145,0.10793,0.11193,0.06098,0.06763,0.07181
"2025-01-11,14:05:25",[  183] ,[ 1095] *,[  635] ,[ 1291] *,[ 1385] *,[  839] ,[  559] ,[  357] ,[ 2099] **,[  104] ,20250111_140525_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140525_foto_normalized.npy,0.10179,0.10858,0.11235,0.06114,0.06825,0.07212
"2025-01-11,14:05:32",[  183] ,[ 1095] *,[  635] ,[ 1291] *,[ 1384] *,[  839] ,[  558] ,[  356] ,[ 2097] **,[  104] ,20250111_140532_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140532_foto_normalized.npy,0.10076,0.10746,0.1111,0.06008,0.06691,0.07066
"2025-01-11,14:05:44",[  183] ,[ 1095] *,[  635] ,[ 1291] *,[ 1385] *,[  839] ,[  559] ,[  357] ,[ 2097] **,[  104] ,20250111_140544_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140544_foto_normalized.npy,0.10131,0.10779,0.11191,0.06064,0.06732,0.0718
"2025-01-11,14:05:51",[  183] ,[ 1094] *,[  635] ,[ 1290] *,[ 1384] *,[  838] ,[  558] ,[  356] ,[ 2095] **,[  104] ,20250111_140551_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140551_foto_normalized.npy,0.10163,0.1081,0.11117,0.06104,0.06797,0.0712
"2025-01-11,14:06:00",[  183] ,[ 1094] *,[  635] ,[ 1290] *,[ 1384] *,[  838] ,[  558] ,[  356] ,[ 2096] **,[  104] ,20250111_140600_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140600_foto_normalized.npy,0.10162,0.10673,0.10972,0.06107,0.06605,0.06893
"2025-01-11,14:06:07",[  183] ,[ 1094] *,[  634] ,[ 1289] *,[ 1383] *,[  838] ,[  558] ,[  356] ,[ 2095] **,[  104] ,20250111_140607_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140607_foto_normalized.npy,0.10035,0.10613,0.11118,0.05949,0.0653,0.07078
"2025-01-11,14:06:15",[  182] ,[ 1094] *,[  634] ,[ 1290] *,[ 1383] *,[  838] ,[  558] ,[  356] ,[ 2094] **,[  104] ,20250111_140615_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_140615_foto_normalized.npy,0.10143,0.10699,0.11156,0.06095,0.06656,0.07147
